english_name,account_id,naive_mape,moving_avg_mape,seasonal_naive_mape
Ups,3010ST,0.24987249929802388,0.20405080710292267,0.34279503141560247
Used Retail to Wholesale Ratio ,6081DZ,0.0,0.0,2501999792983609.0
Used Retail to Wholesale Ratio ,6089DZ,0.0,0.0,1.4842696771909762e+16
Used Retail to Wholesale Ratio ,6097DZ,0.0,0.0,6840467434017187.0
Used Vehicle Department,M17000BD,0.1892179791245615,0.17610925565411098,0.3834332529486529
Used Vehicle Department,M18000BD,1.8318391987154792,1.5803947172733093,1.5483615911172115
Used Vehicle Department,M44700XG,0.4030870150666722,0.3527035654183229,0.40003714601687546
Used Vehicles,1450D,0.26394017711745016,0.29657723024737875,0.6217816802888292
Used Vehicles,2111D,0.19637005396402665,0.19978318659326139,0.5374298010385287
Used Vehicles - Other Makes ,1495D,0.18603306321668453,0.2318322062066723,0.6282664975307004
Used Vehicles - Retail (CPO),3580G,0.018518518518518517,0.018518518518518517,0.018518518518518517
Used Vehicles - Retail (CPO),3580S,0.018518518518518517,0.018518518518518517,0.018518518518518517
Used Vehicles - Retail (CPO),3580U,0.018518518518518517,0.018518518518518517,0.018518518518518517
Used Vehicles - Retail (Non CPO),3500G,0.34630129657215053,0.3080795446158089,0.4678294039766889
Used Vehicles - Retail (Non CPO),3500S,0.29408668225522666,0.2756100247270772,0.4314419099087713
Used Vehicles - Retail (Non CPO),3500U,0.34035719535400344,0.27582519096343394,0.4223735396763455
Used Vehicles - Retail (Other Makes),3506G,3.9991964691050004e+18,3.7598662889072686e+18,1.0985864091025529e+19
Used Vehicles - Retail (Other Makes),3506S,1.322056690612539e+19,1.219293999115162e+19,6.314947397498909e+19
Used Vehicles - Retail (Other Makes),3506U,1000799917193443.5,917399924093990.0,3836399682574866.5
Used Vehicles - Retail Reconditioning (CPO),4512G,0.018518518518518517,0.018518518518518517,0.018518518518518517
Used Vehicles - Retail Reconditioning (Non CPO),4511G,0.30714457251367133,0.2688097934184252,0.5166696538595686
Used Vehicles - Retail Reconditioning (Other Makes),4513G,1.3903612849609915e+18,1.3423784889311058e+18,3.753416689440911e+18
Used Vehicles - Wholesale,3520G,0.0,0.0,0.0
Used Vehicles - Wholesale,3520S,0.0,0.0,3.752999689475413e+17
Used Vehicles - Wholesale,3520U,0.0,0.0,500399958596721.75
Used to New Retail Ratio,6080DZ,2.544763250271057,1.6997693784597052,1.6451339666756617
Used to New Retail Ratio,6088DZ,15011998757904.008,10841999102931.973,5003999585968.833
Used to New Retail Ratio,6096DZ,106751991167302.84,30023997515804.695,2.8872895446255185
Vehicle Accounts - Customers,1100AD,2.1716704556663373,1.7179944538664245,2.0276740211686723
Vehicle Accounts - Customers,1100BD,2.1716704556663373,1.7237205462784546,2.035996667856724
Vehicle Accounts - Customers,1100CD,0.0,8.339999309945363e+17,4.253399648072135e+18
Vehicle Accounts - Customers,1100D,2.1716704556663373,1.7179944538664245,2.0276740211686723
Vehicle Accounts - Customers,1100DD,0.0,8.339999309945363e+17,2.020364832834264e+18
Vehicle Accounts - Customers,1100ED,0.0,1.714370258152369e+18,3.067952146156501e+18
Vehicle Accounts - Customers,1100FD,0.0,0.0,0.0
Vehicle Lien Pay-Off,2050D,2.697647836795617e+19,2.7203743349152182e+19,4.678739612879349e+18
Volume Discount,5720G,1.4344798813106022e+18,2.1590590213586557e+18,4.35806663941195e+18
Volume Discount,5720U,0.0,0.0,0.0
WHOLESALE EXCHANGES - MMSCAN (Dlr Trades),3098G,0.0,0.0,0.0
WHOLESALE EXCHANGES - MMSCAN (Dlr Trades),3098S,0.0,0.0,0.0
WHOLESALE EXCHANGES - MMSCAN (Dlr Trades),3098U,0.0,0.0,0.0
Warranty Claim Body Shop Labour,5420G,0.0,0.0,0.0
Warranty Claim Body Shop Labour,5420S,0.0,0.0,0.0
Warranty Claim Body Shop Labour,5420U,0.0,0.0,0.0
Warranty Hours Sold,50014SD,10.634224528225687,17.450686636896766,11.039047493157966
Warranty Labour - MITSUBISHI,5040G,0.5299616578576517,0.5202096879914732,0.48189747357753787
Warranty Labour - MITSUBISHI,5040S,0.4470859343928808,0.45143168577240306,0.4184123103930602
Warranty Labour - MITSUBISHI,5040U,0.4400862516980156,0.48990774349206373,0.4765763856097278
Warranty Labour Rate,5040D,0.004873294346978557,0.007309941520467836,0.02436647173489279
Warranty Labour Rate,5041D,0.0,0.0,0.0
Warranty P&A RO,5240G,0.6271493393797524,0.5513925398161659,0.8448433255872515
Warranty P&A RO,5240S,0.7218690738151561,0.7361317895782559,1.1990579733509275
Warranty P&A RO,5240U,0.0,0.0,0.0
Warranty Pts. : Warranty Labour Sales,6004DZ,2.12628660376711,1.195136939947592,4.195108288175422
Warranty Pts. : Warranty Labour Sales,6013DZ,5.302109824330886,4.8247437704180625,4.84698291473606
Warranty Pts. : Warranty Labour Sales,6020DZ,134273988890122.64,117593990270230.94,5.001995302391782
Warranty Rec. / P.D.I. - Mitsubishi,1280AD,0.0826571632437686,0.08263087231356275,0.09648199189755588
Warranty Rec. / P.D.I. - Mitsubishi,1280BD,3.284483191832149,5.602538691775435,13.092450292716494
Warranty Rec. / P.D.I. - Mitsubishi,1280CD,9.934125199328914,61.75012084743126,3.008685590128649
Warranty Rec. / P.D.I. - Mitsubishi,1280DD,14.851846830064979,32.193709891541445,14.969806295315136
Warranty Rec. / P.D.I. - Mitsubishi,1280ED,9.04889925129072e+16,1.1780527025274824e+18,0.5414386946808247
Warranty Rec. / P.D.I. - Mitsubishi,1280FD,0.0,0.0,0.0
Warranty Receivables - Mitsubishi,1280D,0.08265861670572715,0.08263351186999425,0.09648134315392366
Warranty Receivables - Other,1285D,0.0,0.0,0.0
Wholesale Credit Line,2100CLD,0.0,0.0,0.0
Wholesale Credit Line,6058DZ,0.0,0.0,0.0
Wholesale P&A,5330G,0.5988377486223861,0.6330614429649611,0.8281140767686903
Wholesale P&A,5330S,0.6093628322015742,0.6269150269820724,0.9096888120449828
Wholesale P&A,5330U,0.37282240125235294,0.3617058297311921,0.46948105035061555
Work in Process - Body Shop Labour,1552D,0.0,0.0,0.0
Work in Process - Mechanical Labour,1551D,0.4656743674624221,0.37878349564722535,1.2896521639708436
Writes,3002ST,0.35441999994512646,0.35613519615178224,0.688599428170305
Writes,3012ST,0.2945433530027791,0.25768699826329255,0.7176122790389187
